Building ID,Project ID,Project Name,BIN,BBL,Borough,Number,Street,earliest_dob_date,fully_permitted_date,earliest_co_date,Building Completion Date,Project Start Date,total_nb_filings,count_nb_bisweb_01_matched,count_new_building_dobnow_i1_matched,score_co_completion_alignment,score_nb_filing_count,score_bin_match,score_co_start_date_alignment,score_fully_permitted_timing,total_data_quality_score,score_category
991864,64415,SPRING CREEK PHASE 4C,3000000,3044520230,Brooklyn,87,GATEWAY DRIVE,2019-09-03,2022-12-20,,2024-11-25,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
991865,64415,SPRING CREEK PHASE 4C,3000000,3044520229,Brooklyn,89,GATEWAY DRIVE,2019-09-03,2022-12-20,,2024-11-25,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
965076,52396,Tremont Renaissance,2128937,2030277501,Bronx,4215,PARK AVENUE,2005-10-12,2015-12-14,2019-02-13 00:00:00,2020-12-24,2015-12-22,2,2,0,0,0,10,10,10,30,16-30 (Fair)
185836,64383,1921 ATLANTIC AVE,3000000,3015577501,Brooklyn,1921,ATLANTIC AVENUE,2019-04-03,2020-12-16,,2022-12-20,2020-08-19,1,1,0,0,10,10,0,10,30,16-30 (Fair)
949059,50495,Calvary.112-02 Guy Brewer Boulevard,4607744,4121830035,Queens,162-25,112 ROAD,2009-06-08,2014-03-27,,2016-06-15,2014-08-01,1,1,0,0,10,10,0,10,30,16-30 (Fair)
991866,64415,SPRING CREEK PHASE 4C,3000000,3044520228,Brooklyn,91,GATEWAY DRIVE,2019-08-28,2022-12-20,,2024-12-10,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
991885,64415,SPRING CREEK PHASE 4C,3000000,3044520117,Brooklyn,457,VANDALIA AVENUE,2019-09-03,2022-12-21,,2024-07-24,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
991881,64415,SPRING CREEK PHASE 4C,3000000,3044520113,Brooklyn,437,VANDALIA AVENUE,2019-09-03,2022-12-20,,2024-11-01,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
970855,60319,VILLA GARDENS,2129282,2033210038,Bronx,16,EAST 204 STREET,2005-11-09,2017-10-04,2021-02-16 00:00:00,2021-02-16,2016-12-29,2,2,0,10,0,10,5,5,30,16-30 (Fair)
955365,52597,HELP. 984 Woodycrest Avenue,2129368,2025070015,Bronx,984,WOODYCREST AVENUE,2015-04-20,2016-03-30,,2018-01-11,2015-11-17,1,1,0,0,10,10,0,10,30,16-30 (Fair)
975398,63768,UPS. 1415 OGDEN AVENUE,2003566,2025360029,Bronx,1415,OGDEN AVENUE,2019-02-11,,,,2024-08-21,1,1,0,10,10,10,0,0,30,16-30 (Fair)
949086,45303,Prospect Plaza Redevelopment,3425174,3014580140,Brooklyn,1765,PROSPECT PLACE,2013-11-18,2014-09-29,,2016-07-11,2014-06-30,1,1,0,0,10,10,0,10,30,16-30 (Fair)
967357,57772,Douglaston.155-175 Friendship Lane. Seaview C,5171901,5009550220,Staten Island,175,FRIENDSHIP LANE,2015-09-16,2016-10-12,,2018-08-07,2016-06-29,1,1,0,0,10,10,0,10,30,16-30 (Fair)
972438,45647,HARLEN PARK 70 WEST 139TH STREET,1090308,1017367502,Manhattan,70,WEST 139 STREET,2006-08-04,2015-09-03,2022-03-03 00:00:00,2018-10-10,2015-06-11,1,1,0,0,10,10,0,10,30,16-30 (Fair)
965693,52415,UPS. 1060 Rev. James Polite Ave,2128690,2026910064,Bronx,1060,REV JAMES POLITE AVENUE,2013-09-07,2016-03-18,,2017-11-27,2015-11-24,1,1,0,0,10,10,0,10,30,16-30 (Fair)
955526,52667,Summit Ridge,2129213,2025240033,Bronx,950,SUMMIT AVENUE,2014-08-13,2015-04-20,,2017-03-31,2014-12-18,1,1,0,0,10,10,0,10,30,16-30 (Fair)
1008199,63757,SPOFFORD DETENTION CENTER PHASE 2,,,Bronx,1217,SPOFFORD AVENUE,2003-09-11,2014-08-12,,,2023-06-28,1,1,0,10,10,10,0,0,30,16-30 (Fair)
970697,58388,COMUNILIFE. 1815 WEST FARMS ROAD,2000000,2030150062,Bronx,1815,WEST FARMS ROAD,2015-09-11,2017-04-07,,2018-12-14,2017-01-19,1,1,0,0,10,10,0,10,30,16-30 (Fair)
991887,64415,SPRING CREEK PHASE 4C,3000000,3044520119,Brooklyn,461,VANDALIA AVENUE,2019-09-03,2022-12-20,,2024-07-24,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
1011390,64887,ROCKAWAY VILLAGE PHASE 5,4297960,4155370065,Queens,16-25,REDFERN AVENUE,2022-03-22,,,,2023-12-22,1,1,0,10,10,10,0,0,30,16-30 (Fair)
975696,61612,EBENEZER PLAZA PHASE 1A,3327047,3038627501,Brooklyn,94,NEW LOTS AVENUE,2018-08-31,2019-08-08,2021-11-29 23:42:25,2021-05-25,2018-06-22,1,1,0,0,10,10,10,0,30,16-30 (Fair)
991889,64415,SPRING CREEK PHASE 4C,3000000,3044520121,Brooklyn,465,VANDALIA AVENUE,2019-09-03,2022-12-20,,2024-07-31,2022-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
989272,64828,RB.598-604 E 40TH STREET.BETHANY HOUSES,3000000,3049730016,Brooklyn,604,EAST 40 STREET,2019-10-03,2023-03-07,,2024-10-11,2022-09-19,1,1,0,0,10,10,0,10,30,16-30 (Fair)
994121,64689,NME III,1000000,1020450098,Manhattan,304,WEST 150 STREET,2019-08-13,2022-03-17,,2025-04-29,2021-12-22,1,1,0,0,10,10,0,10,30,16-30 (Fair)
970105,60012,Norwood Gardens,2129249,2033307501,Bronx,410,EAST 203 STREET,2015-10-14,2017-02-08,2018-10-05 00:00:00,2019-01-15,2016-06-29,2,2,0,4,0,10,10,5,29,16-30 (Fair)
985808,61608,RAVEN HALL TOWER,3424222,3070727501,Brooklyn,2006,SURF AVENUE,2017-07-05,2019-07-17,2022-01-31 14:09:16,2021-01-31,2018-10-25,2,2,0,0,0,10,10,5,25,16-30 (Fair)
974241,52775,JAMAICA CROSSING (MID-RISE),4607281,4099980095,Queens,148-10,ARCHER AVENUE,2015-06-29,2018-03-12,2021-02-26 00:00:00,2021-12-13,2016-12-22,1,1,0,0,10,10,5,0,25,16-30 (Fair)
927149,68467,MOSAIC,3000000,3014510040,Brooklyn,398,HOWARD AVENUE,2008-02-07,2024-08-28,,,2023-12-21,2,2,0,10,0,10,0,5,25,16-30 (Fair)
966154,52979,SUS. 1434 UNDERCLIFF AVE,2128323,2025370006,Bronx,1434,UNDERCLIFF AVENUE,2016-04-15,2017-06-01,,2018-12-06,2016-06-30,1,1,0,0,10,10,0,5,25,16-30 (Fair)
965899,52937,Arker.34-11 Beach Channel Drive,4000000,4159507501,Queens,34-11,BEACH CHANNEL DRIVE,2015-03-23,2016-03-29,,2018-08-20,2015-06-25,1,1,0,0,10,10,0,5,25,16-30 (Fair)
996113,65315,BED STUY CENTRAL AND NORTH PHASE I,3000000,3017100049,Brooklyn,50,BUFFALO AVENUE,2019-02-27,2022-03-01,,2025-03-18,2021-06-30,1,1,0,0,10,10,0,5,25,16-30 (Fair)
948177,49172,UP. 316 East 162nd St.,2129176,2024210027,Bronx,316,EAST 162 STREET,2014-01-17,2015-03-23,,2016-12-13,2014-06-26,1,1,0,0,10,10,0,5,25,16-30 (Fair)
927022,50104,Crotona Terrace I aka 1825 Boston Road,2124684,2029847503,Bronx,1825,BOSTON ROAD,2012-10-18,2015-06-15,2017-09-29 00:00:00,2016-10-28,2014-10-02,2,2,0,0,0,10,10,5,25,16-30 (Fair)
988140,65291,BEDFORD UNION ARMORY,3427017,3012747501,Brooklyn,1089,PRESIDENT STREET,2018-06-14,2019-11-14,2021-12-29 16:08:34,2023-06-27,2019-01-31,2,2,0,0,0,10,10,5,25,16-30 (Fair)
972405,48996,204 AVENUE A & 535 EAST 12TH STREET PROJECT,1000000,1004060006,Manhattan,204,AVENUE A,2019-03-14,2020-10-02,,2025-03-11,2019-12-18,1,1,0,0,10,10,0,5,25,16-30 (Fair)
950310,44348,Crossroads Plaza- Rental Low,2128607,2025827502,Bronx,501,SOUTHERN BOULEVARD,2013-10-29,2014-11-14,,2017-04-12,2014-01-28,1,1,0,0,10,10,0,5,25,16-30 (Fair)
995888,61611,CONCOURSE VILLAGE WEST,2129230,2024587501,Bronx,747,CONCOURSE VILLAGE WEST,2017-03-08,2018-06-04,2020-08-26 00:00:00,2023-08-15,2017-06-28,2,2,0,0,0,10,10,5,25,16-30 (Fair)
949394,50088,810 River,2129246,2024837501,Bronx,810,RIVER AVENUE,2014-01-31,2016-01-21,2019-02-13 00:00:00,2018-06-18,2014-06-26,1,1,0,0,10,10,5,0,25,16-30 (Fair)
965149,44295,Van Sinderen Plaza,3427011,3038507501,Brooklyn,679,VAN SINDEREN AVENUE,2015-12-31,2017-03-08,2021-06-30 09:39:15,2020-06-02,2016-06-29,1,1,0,0,10,10,0,5,25,16-30 (Fair)
975413,61611,CONCOURSE VILLAGE WEST,2129467,2024587501,Bronx,702,GRAND CONCOURSE,2017-03-07,2018-06-04,2021-01-04 00:00:00,2024-09-05,2017-06-28,2,2,0,0,0,10,10,5,25,16-30 (Fair)
926997,44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2129357,2028140073,Bronx,280,EAST BURNSIDE AVENUE,2010-09-02,2015-07-02,2019-05-07 00:00:00,2017-10-26,2014-06-26,1,1,0,0,10,10,5,0,25,16-30 (Fair)
927954,68467,MOSAIC,3000000,3035110064,Brooklyn,638,HOWARD AVENUE,2008-02-07,2024-08-28,,,2023-12-21,2,2,0,10,0,10,0,5,25,16-30 (Fair)
164076,60963,FAC. 6309 FOURTH AVENUE,3144060,3058097501,Brooklyn,414,63 STREET,2017-08-30,2020-10-28,,2023-04-18,2019-11-26,1,1,0,0,10,10,0,5,25,16-30 (Fair)
989187,67494,PROJECT HOSPITALITY. 221 PORT RICHMOND AVE,5000000,5010350012,Staten Island,1540,CASTLETON AVENUE,2018-11-08,2020-06-05,,2022-10-31,2019-11-04,1,1,0,0,10,10,0,5,25,16-30 (Fair)
973532,62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,3000000,3037990026,Brooklyn,402,SNEDIKER AVENUE,2017-01-17,2018-06-13,,2020-01-17,2017-11-20,1,1,0,0,10,10,0,5,25,16-30 (Fair)
958147,53273,3475 Third Avenue,2128553,2023727501,Bronx,3475,3 AVENUE,2014-12-09,2016-03-18,2014-08-12 00:00:00,2018-04-25,2015-06-30,1,1,0,0,10,10,0,5,25,16-30 (Fair)
966134,55263,St. Albans Cycle Of Life,4607300,4126037501,Queens,118-35,FARMERS BOULEVARD,2001-11-29,2003-07-15,2018-12-04 00:00:00,2018-08-03,2016-06-30,2,2,0,2,0,10,10,0,22,16-30 (Fair)
946632,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),3426094,3030630101,Brooklyn,198,MONTROSE AVENUE,2008-05-08,2017-03-16,,2017-12-26,2015-02-26,1,1,0,0,10,10,0,0,20,16-30 (Fair)
927737,44223,ROCHESTER SUYDAM PHASE 1,3000000,3015560003,Brooklyn,335,RALPH AVENUE,2009-06-18,2021-08-19,,2024-09-24,2021-06-30,2,2,0,0,0,10,0,10,20,16-30 (Fair)
927550,65315,BED STUY CENTRAL AND NORTH PHASE I,3000000,3015890058,Brooklyn,821,WILLOUGHBY AVENUE,2008-02-11,2021-12-04,,2025-03-12,2021-06-30,2,2,0,0,0,10,0,10,20,16-30 (Fair)
977564,44223,ROCHESTER SUYDAM PHASE 1,3000000,3015560007,Brooklyn,329,RALPH AVENUE,2009-06-18,2021-08-20,,2024-07-24,2021-06-30,5,5,0,0,0,10,0,10,20,16-30 (Fair)
982787,64232,RADROC,4617904,4155610058,Queens,19-38,CORNAGA AVENUE,2004-03-26,2005-03-02,2022-04-25 09:43:11,2025-05-28,2019-12-20,2,2,0,0,0,10,10,0,20,16-30 (Fair)
972163,63974,SENDERO VERDE A,1000000,1016177502,Manhattan,50,EAST 112 STREET,,,,2025-02-06,2021-06-24,1,1,0,0,10,10,0,0,20,16-30 (Fair)
972807,49959,L&M HCCI 260 W 153RD STREET,1089911,1020387501,Manhattan,260,WEST 153 STREET,2004-10-27,2014-12-19,2024-05-13 00:00:00,2016-06-22,2014-09-09,3,3,0,0,0,10,0,10,20,16-30 (Fair)
999414,69196,CAMBER. 1850 LAFAYETTE AVE. STEVENSON COMMONS SITE B4,2000000,2036000004,Bronx,1841,SEWARD AVENUE,2020-02-28,,,,2023-12-28,2,2,0,10,0,10,0,0,20,16-30 (Fair)
1008601,68772,STEVENSON COMMONS B5 AND B6,2000000,2036000004,Bronx,1843,SEWARD AVENUE,2020-02-28,,,,2023-12-20,3,3,0,10,0,10,0,0,20,16-30 (Fair)
1008602,68772,STEVENSON COMMONS B5 AND B6,2000000,2036000004,Bronx,1847,SEWARD AVENUE,2020-02-28,,,,2023-12-20,2,2,0,10,0,10,0,0,20,16-30 (Fair)
921886,52467,FORD BEDFORD. 2848 BAINBRIDGE AVE.SERVIAM HEIGHTS,2117126,2032910024,Bronx,321,EAST 198 STREET,2008-06-19,2009-02-24,,2018-06-13,2015-12-29,1,1,0,0,10,10,0,0,20,16-30 (Fair)
1017603,58852,120 FIFTH AVENUE,3000000,3009430240,Brooklyn,126,5 AVENUE,2017-10-10,2025-05-28,,,2022-05-18,2,2,0,10,0,10,0,0,20,16-30 (Fair)
99387,61271,DOE. 555 NEREID AVE. MULLER,2070559,2050650001,Bronx,555,NEREID AVENUE,,,2021-07-09 13:51:26,2021-07-09,2019-03-28,0,0,0,10,0,0,10,0,20,16-30 (Fair)
1005399,68222,BED STUY CENTRAL AND NORTH PHASE II,3000000,3017550056,Brooklyn,121,VERNON AVENUE,2007-07-27,,,,2023-12-12,2,2,0,10,0,10,0,0,20,16-30 (Fair)
1009702,75733,2468 TIEBOUT AVENUE,2128708,2030230004,Bronx,2468,TIEBOUT AVENUE,2019-03-28,2022-04-20,2023-08-03 10:26:27,,2024-06-26,1,1,0,0,10,10,0,0,20,16-30 (Fair)
927551,65315,BED STUY CENTRAL AND NORTH PHASE I,3000000,3016870047,Brooklyn,278,BAINBRIDGE STREET,2019-02-27,2022-10-26,,2025-05-02,2021-06-30,1,1,0,0,10,10,0,0,20,16-30 (Fair)
927552,65315,BED STUY CENTRAL AND NORTH PHASE I,3000000,3013560006,Brooklyn,1662,BERGEN STREET,2019-02-28,2022-11-09,,2025-03-07,2021-06-30,1,1,0,0,10,10,0,0,20,16-30 (Fair)
1017499,76445,MOTHER GASTON-HINSDALE (FY25 SUBSIDY INCREASE),3000000,3014470020,Brooklyn,2178,DEAN STREET,2007-11-19,2018-12-17,,,2025-06-05,2,2,0,10,0,10,0,0,20,16-30 (Fair)
927742,44602,CYPRESS. 137 JAMAICA AVENUE,3326569,3034870021,Brooklyn,137,JAMAICA AVENUE,2012-02-23,2015-11-10,2014-06-03 00:00:00,2018-01-02,2015-10-29,2,2,0,0,0,10,0,10,20,16-30 (Fair)
1001190,65303,PENINSULA A1,4000000,4158437501,Queens,5123,BEACH CHANNEL DRIVE,,,,2024-08-28,2021-12-16,1,1,0,0,10,10,0,0,20,16-30 (Fair)
1017498,76445,MOTHER GASTON-HINSDALE (FY25 SUBSIDY INCREASE),3000000,3014460056,Brooklyn,1915,BERGEN STREET,2007-11-19,2018-12-17,,,2025-06-05,2,2,0,10,0,10,0,0,20,16-30 (Fair)
988250,65291,BEDFORD UNION ARMORY,3427018,3012747501,Brooklyn,1101,PRESIDENT STREET,2018-03-08,2021-11-30,2021-12-29 16:36:32,2023-06-27,2019-01-31,2,2,0,0,0,10,10,0,20,16-30 (Fair)
972798,45303,Prospect Plaza Redevelopment,3425177,3014580052,Brooklyn,1751,PROSPECT PLACE,2013-11-12,2014-09-29,,2016-05-06,2014-06-30,2,2,0,0,0,10,0,10,20,16-30 (Fair)
1015567,75925,RISEBORO. ALAFIA PH II,3327531,3045860300,Brooklyn,888,FOUNTAIN AVENUE,2021-07-16,,,,2024-12-20,2,2,0,10,0,10,0,0,20,16-30 (Fair)
996261,66212,BRKG GND. 90 SANDS STREET,3000179,3000870009,Brooklyn,90,SANDS STREET,,,2022-07-29 15:18:07,2022-07-29,2020-10-22,0,0,0,10,0,0,10,0,20,16-30 (Fair)
985837,66720,J2,4213995,4099980042,Queens,147-05,94 AVENUE,2015-08-21,,,2022-04-04,2019-12-24,1,1,0,0,10,10,0,0,20,16-30 (Fair)
927562,68222,BED STUY CENTRAL AND NORTH PHASE II,3000000,3017550040,Brooklyn,890,MYRTLE AVENUE,2008-02-14,2025-04-04,,,2023-12-12,2,2,0,10,0,10,0,0,20,16-30 (Fair)
994120,64689,NME III,1000000,1020260024,Manhattan,207,WEST 140 STREET,,,,2024-05-17,2021-12-22,1,1,0,0,10,10,0,0,20,16-30 (Fair)
1017549,70913,ROCHESTER SUYDAM PHASE I,3000000,3015560007,Brooklyn,331,RALPH AVENUE,2009-06-18,2021-08-20,,2024-10-23,2021-06-30,3,3,0,0,0,10,0,10,20,16-30 (Fair)
1017491,70913,ROCHESTER SUYDAM PHASE I,3000000,3015560003,Brooklyn,335,RALPH AVENUE,2009-06-18,2021-08-19,,2024-09-24,2021-06-30,2,2,0,0,0,10,0,10,20,16-30 (Fair)
987706,62109,CATON FLATS,3397264,3050637501,Brooklyn,800,FLATBUSH AVENUE,2000-10-12,2001-01-30,2021-05-19 14:31:54,2023-08-18,2018-12-26,2,2,0,0,0,10,10,0,20,16-30 (Fair)
958149,52782,Pitkin Berriman,3427077,3040057501,Brooklyn,2501,PITKIN AVENUE,2002-09-27,2015-12-17,2021-01-21 00:00:00,2018-04-27,2015-10-30,9,9,0,0,0,10,0,10,20,16-30 (Fair)
1000222,70082,ROCKAWAY VILLAGE PHASE 4,4000000,4155377501,Queens,1607,VILLAGE LANE,,,,2024-02-26,2021-12-29,1,1,0,0,10,10,0,0,20,16-30 (Fair)
1000221,70082,ROCKAWAY VILLAGE PHASE 4,4000000,4155377501,Queens,1605,VILLAGE LANE,,,,2024-02-22,2021-12-29,1,1,0,0,10,10,0,0,20,16-30 (Fair)
485350,62299,DUNN. 82-41 PARSONS BLVD. T BUILDING,4442434,4068587501,Queens,82-41,PARSONS BOULEVARD,,,2021-12-17 14:32:26,2021-12-17,2019-06-28,0,0,0,10,0,0,10,0,20,16-30 (Fair)
974198,63026,LOS SURES. 11-23 MONTIETH ST. RHEINGOLD,3000000,3031390030,Brooklyn,2025-11-23T00:00:00.000,MONTIETH STREET,2017-07-05,2022-01-15,,2024-02-29,2021-09-29,2,2,0,0,0,10,0,10,20,16-30 (Fair)
990448,52119,EXCELSIOR II,2124814,2025180031,Bronx,126,WEST 169 STREET,2001-05-16,2003-02-12,,2019-02-14,2015-11-25,1,1,0,0,10,10,0,0,20,16-30 (Fair)
950357,49713,SOBRO. 988 WASHINGTON AVE. NEW ROADS PLAZA,2000000,2023690001,Bronx,986,WASHINGTON AVENUE,2015-08-24,2020-03-03,,2022-06-30,2019-12-19,2,2,0,0,0,10,0,10,20,16-30 (Fair)
958049,52722,Our Lady of Lourdes,3326478,3034680050,Brooklyn,2025-11-21T00:00:00.000,DESALES PLACE,,,2017-11-30 00:00:00,2018-01-02,2015-08-18,0,0,0,8,0,0,10,0,18,16-30 (Fair)
342273,61290,ICL. 50 NEVINS STREET,3000556,3001727501,Brooklyn,50,NEVINS STREET,,,2022-03-07 16:39:31,2022-04-13,2019-03-26,0,0,0,8,0,0,10,0,18,16-30 (Fair)
998619,67583,URBAN BLDRS COLLABORATIVE. SUMNER HOUSES,3428961,3015800010,Brooklyn,57,MARCUS GARVEY BOULEVARD,2021-04-07,,2024-01-30 12:41:22,2024-03-25,2021-06-29,0,0,0,8,0,0,10,0,18,16-30 (Fair)
996114,65315,BED STUY CENTRAL AND NORTH PHASE I,3000000,3017100051,Brooklyn,1835,ATLANTIC AVENUE,2019-03-05,2022-03-01,,2025-03-25,2021-06-30,2,2,0,0,0,10,0,5,15,0-15 (Poor)
927748,44225,Brook Avenue Apartments,2129098,2022927501,Bronx,469,EAST 147 STREET,2000-08-30,2015-02-12,,2016-12-23,2014-06-27,3,3,0,0,0,10,0,5,15,0-15 (Poor)
1013384,68854,GREENPOINT HOSPITAL BUILDING 2,,,Brooklyn,89,MASPETH AVENUE,2003-09-11,2014-08-12,,,2024-06-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1017620,73355,TSINY. 88-49 163RD ST,4210033,4098130005,Queens,88-49,163 STREET,2024-05-06,,,,2025-06-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1004735,67647,GLENMORE MANOR,3000000,3036920001,Brooklyn,97,GLENMORE AVENUE,2022-02-17,,,,2023-06-29,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1004917,69677,2069 BRUCKNER,2000000,2037970033,Bronx,2069,BRUCKNER BOULEVARD,2022-05-17,,,,2023-06-28,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1008913,73836,HELP. 314 HINSDALE STREET.BUILDING C,3000000,3037660042,Brooklyn,314,HINSDALE STREET,2023-08-24,,,,2024-05-30,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1012705,69816,2868 WEBSTER AVE,2000000,2032730122,Bronx,2868,WEBSTER AVENUE,2022-10-24,,,,2024-06-28,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1014223,73566,INNOVATIVE URBAN VILLAGE 1B,,,Brooklyn,35,INSPIRATION LANE,2003-09-11,2014-08-12,,,2025-03-21,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1010317,69926,MONADNOCK NEHEMIAH SPRING CREEK SITE 26A,3000000,3045860926,Brooklyn,890,ERSKINE STREET,2022-10-21,,,,2024-04-26,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1011167,73549,INNOVATIVE URBAN VILLAGE 1A,3000000,3044340010,Brooklyn,1140,PENNSYLVANIA AVENUE,2023-04-14,,,,2024-03-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1011318,70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,1037587,1013190011,Manhattan,225,EAST 45 STREET,,,,,2023-12-21,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1012611,70483,JERICHO.407-409 & 450 E 158TH ST,2000000,2023790045,Bronx,450,EAST 158 STREET,2022-12-23,,,,2024-03-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1017632,73540,SHF. 2950-2952 W 28TH ST. CONEY LANDING,,,Brooklyn,2952,WEST 28 STREET,2003-09-11,2014-08-12,,,2025-06-26,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1010075,73229,COMUNILIFE. 2444 TIEBOUT AVENUE,2000000,2030220054,Bronx,2444,TIEBOUT AVENUE,2023-08-30,,,,2024-05-03,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1008496,73353,WESTHAB. 1940 JEROME AVE,2008251,2028530012,Bronx,1940,JEROME AVENUE,2022-08-22,,,,2024-03-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1013778,67717,BROWNSVILLE ARTS CENTER APARTMENTS (BACA),,,Brooklyn,366,ROCKAWAY AVENUE,2003-09-11,2014-08-12,,,2025-06-25,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1014141,72943,UPS. 1806 ANTHONY AVE,2009369,2028920008,Bronx,1806,ANTHONY AVENUE,2023-12-06,,,,2025-06-30,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1004965,72814,JONATHAN ROSE. 570 WASHINGTON STREET,1000000,1005967502,Manhattan,570,WASHINGTON STREET,2022-10-14,,,,2024-06-28,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1012391,66956,FORTUNE. 107-111 EAST 123RD STREET,1000000,1017720004,Manhattan,107-111,EAST 123 STREET,2021-11-05,,,,2024-03-08,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1010077,72803,GGV. 3027 WEST 21ST STREET,3000000,3070720006,Brooklyn,3027,WEST 21 STREET,,,,,2024-06-25,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1004751,72745,THE BRIDGE. 39 WEST 128 STREET,,,Manhattan,37,WEST 128 STREET,2003-09-11,2014-08-12,,,2024-12-18,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1006212,71445,HOUSING PLUS. 797 GLENMORE AVE. SHEPHERD-GLENMORE,3000000,3039890001,Brooklyn,365,SHEPHERD AVENUE,2021-11-15,,,,2022-10-19,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1008537,71541,BG. 97-04 SUTPHIN BLVD.,4000000,4100300006,Queens,97-04,SUTPHIN BOULEVARD,2022-05-27,,,,2023-03-30,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1012608,72412,SDV. 1387 UNIVERSITY AVENUE,2003543,2025330029,Bronx,1387,UNIVERSITY AVENUE,2023-12-26,,,,2024-06-26,0,0,0,10,0,0,0,0,10,0-15 (Poor)
975747,55080,SOUTH BUSHWICK NEIGHBORHOOD HOMES (SBNH),3000000,3034010038,Brooklyn,1264,BUSHWICK AVENUE,,,,,2025-05-29,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1015142,73913,160 VAN CORTLANDT PARK SOUTH,2000000,2032710150,Bronx,160,VAN CORTLANDT PARK SOUTH,2022-07-21,,,,2024-12-18,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1010123,74457,SUS. MARCUS GARVEY G,3000000,3035600001,Brooklyn,305,CHESTER STREET,2021-11-09,,,,2023-12-13,0,0,0,10,0,0,0,0,10,0-15 (Poor)
525826,71840,FOXY. 70-35 113TH STREET. PARKWAY HOSPITAL,4052715,4022480228,Queens,70-35,113 STREET,,,,,2025-06-11,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1013320,75335,HOUSINGWORKS. 2605-2611 PITKIN AVENUE,3094596,3042090041,Brooklyn,2605,PITKIN AVENUE,,,,,2024-09-11,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1011819,69183,HOUSING WORKS. 806 NINTH AVENUE. THE LIRIO,1000000,1010440015,Manhattan,364,WEST 54 STREET,2022-10-27,,,,2024-03-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
983915,65983,FAC.131-10 GUY R. BREWER BOULEVARD,4266168,4122770001,Queens,13110,GUY R BREWER BOULEVARD,,,2020-02-14 00:00:00,2020-10-08,2018-06-27,0,0,0,0,0,0,10,0,10,0-15 (Poor)
1014053,75925,RISEBORO. ALAFIA PH II,,,Brooklyn,879,ERSKINE STREET,2003-09-11,2014-08-12,,,2024-12-20,0,0,0,10,0,0,0,0,10,0-15 (Poor)
992149,68482,3118 WEBSTER AVE,2000000,2033570007,Bronx,3118,WEBSTER AVENUE,2022-09-20,,,,2024-01-30,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1004583,69565,WSFSSH. 97 W 169TH STREET,,,Bronx,97,WEST 169 STREET,2003-09-11,2014-08-12,,,2023-06-28,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1011389,64887,ROCKAWAY VILLAGE PHASE 5,,,Queens,14-12,AUGUSTINA AVENUE,2003-09-11,2014-08-12,,,2023-12-22,0,0,0,10,0,0,0,0,10,0-15 (Poor)
399127,75731,HALLETTS POINT 20-30,,,Queens,26-02,1 STREET,2003-09-11,2014-08-12,,,2024-06-18,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1013125,75540,ACMH. 1760 JEROME AVE,2086657,2028500003,Bronx,1760,JEROME AVENUE,2024-02-15,,,,2024-12-19,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1013038,75525,GRAND ST. GUILD. 145 BROOME ST,1000000,1003410062,Manhattan,145,BROOME STREET,2024-04-30,,,,2025-06-18,0,0,0,10,0,0,0,0,10,0-15 (Poor)
